ocid,release_id,date,buyer_name,tender_id,tender_title,mainprocurementcategory,tender_minvalue,tender_datepublished,tender_status,award_id,award_title,award_date,award_value,award_supplier
ocds-20h3g7-52798127,ocds-20h3g7-52798127-2,2022-07-25,Pemerintah Daerah Provinsi Dki Jakarta,52798127,Pembangunan Fasilitas Pengelolaan Sampah Dan Dan Pengadaan Alat Pemusnah Sampah Pulau Sebira,works,4834531400.0,2022-07-04,complete,52798127-1,Pembangunan Fasilitas Pengelolaan Sampah Dan Dan Pengadaan Alat Pemusnah Sampah Pulau Sebira,2022-07-25,4729987798.61,Pt. Galaxy Intranusa
ocds-20h3g7-52801127,ocds-20h3g7-52801127-2,2022-07-20,Pemerintah Daerah Provinsi Dki Jakarta,52801127,Pemilihan Abang Dan None Jakarta Tahun 2022,services,6857074950.0,2022-07-05,complete,52801127-1,Pemilihan Abang Dan None Jakarta Tahun 2022,2022-07-20,6475235283.0,Pt.Srikandi Indonesia Persada
ocds-20h3g7-52802127,ocds-20h3g7-52802127-1,2022-07-26,Pemerintah Daerah Provinsi Dki Jakarta,52802127,Belanja Modal Perkakas Khusus (Special Tools),goods,1202185500.0,2022-07-11,complete,52802127-1,Belanja Modal Perkakas Khusus (Special Tools),2022-07-26,1142111190.0,Cv. Fitra Sakti Pratama
ocds-20h3g7-52804127,ocds-20h3g7-52804127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52804127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Karet Tengsin",works,504440739.78,2022-07-22,complete,52804127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Karet Tengsin",2022-08-10,403552591.82,Cv. Jorema Berjaya
ocds-20h3g7-52805127,ocds-20h3g7-52805127-1,2022-07-26,Pemerintah Daerah Provinsi Dki Jakarta,52805127,Pekerjaan Konstruksi Pemeliharaan Berkala Rumah Susun 3 (Muara Baru),works,7022003985.0,2022-07-08,complete,52805127-1,Pekerjaan Konstruksi Pemeliharaan Berkala Rumah Susun 3 (Muara Baru),2022-07-26,6096589984.99,Pt.Permata Dwilestari
ocds-20h3g7-52807127,ocds-20h3g7-52807127-1,2022-08-09,Pemerintah Daerah Provinsi Dki Jakarta,52807127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kampung Rawa",works,3353575212.63,2022-07-22,complete,52807127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kampung Rawa",2022-08-09,2649459000.0,Pt. Triji Anugrah Jaya
ocds-20h3g7-52808127,ocds-20h3g7-52808127-1,2022-08-09,Pemerintah Daerah Provinsi Dki Jakarta,52808127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Tanah Tinggi",works,1912648053.5,2022-07-22,complete,52808127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Tanah Tinggi",2022-08-09,1530115981.93,Pt. Tri Tanerto Simber
ocds-20h3g7-52809127,ocds-20h3g7-52809127-1,2022-08-09,Pemerintah Daerah Provinsi Dki Jakarta,52809127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kampung Bali",works,819230833.36,2022-07-22,complete,52809127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kampung Bali",2022-08-09,655384959.67,Pt.Anugrah Dwi Tunggal
ocds-20h3g7-52810127,ocds-20h3g7-52810127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52810127,"Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kebon Melati",works,501572828.92,2022-07-22,complete,52810127-1,"Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kebon Melati",2022-08-10,401257902.73,Pt. Lodhaya Karya Agung
ocds-20h3g7-52811127,ocds-20h3g7-52811127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52811127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Menteng",works,799880891.47,2022-07-22,complete,52811127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Menteng",2022-08-10,639904713.18,Pt.Pionir Dharma Praya
ocds-20h3g7-52812127,ocds-20h3g7-52812127-1,2022-08-09,Pemerintah Daerah Provinsi Dki Jakarta,52812127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Karang Anyar",works,1279155447.11,2022-07-22,complete,52812127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Karang Anyar",2022-08-09,1023284477.44,Pt. Vanchyn Chalysta Bersaudara
ocds-20h3g7-52813127,ocds-20h3g7-52813127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52813127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Pegangsaan",works,1090988580.21,2022-07-22,complete,52813127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Pegangsaan",2022-08-10,872790864.14,Cv. Mandosi Jaya
ocds-20h3g7-52814127,ocds-20h3g7-52814127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52814127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kebon Kacang",works,765034586.78,2022-07-22,complete,52814127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Kebon Kacang",2022-08-10,623300000.0,Cv. Gihon Putrabolon
ocds-20h3g7-52815127,ocds-20h3g7-52815127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52815127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Mangga Dua Selatan",works,1401908525.62,2022-07-22,complete,52815127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Mangga Dua Selatan",2022-08-10,1121526820.5,Cv. Mandosi Jaya
ocds-20h3g7-52816127,ocds-20h3g7-52816127-1,2022-08-09,Pemerintah Daerah Provinsi Dki Jakarta,52816127,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Galur",works,637755531.87,2022-07-22,complete,52816127-1,",Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Galur",2022-08-09,510204425.54,Cv.Aninda Putri Pratama
ocds-20h3g7-52817127,ocds-20h3g7-52817127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52817127,"Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Petamburan",works,585318481.0,2022-07-22,complete,52817127-1,"Konstruksi Fisik Lainnya Peningkatan Sarana, Prasarana Dan Utilitas Di Kelurahan Petamburan",2022-08-10,468254784.8,Cv.Parmanda Raya Bersama
ocds-20h3g7-52818127,ocds-20h3g7-52818127-1,2022-07-26,Pemerintah Daerah Provinsi Dki Jakarta,52818127,Pemasangan Papan Nama Aset Milik Pemerintah Provinsi Dki Jakarta Di Wilayah Kota Administrasi Jakarta Timur,works,538333393.29,2022-07-08,complete,52818127-1,Pemasangan Papan Nama Aset Milik Pemerintah Provinsi Dki Jakarta Di Wilayah Kota Administrasi Jakarta Timur,2022-07-26,453734892.69,Pt. Tiga Putra Marsada
ocds-20h3g7-52819127,ocds-20h3g7-52819127-2,2022-08-03,Pemerintah Daerah Provinsi Dki Jakarta,52819127,Pengelolaan Dan Pengembangan Aplikasi Mobile Enjoy Jakarta,services,804794400.0,2022-07-20,complete,52819127-1,Pengelolaan Dan Pengembangan Aplikasi Mobile Enjoy Jakarta,2022-08-03,690500000.0,Pt Geosys Teknologi Indonesia
ocds-20h3g7-52820127,ocds-20h3g7-52820127-1,2022-08-18,Pemerintah Daerah Provinsi Dki Jakarta,52820127,Revisi Panduan Rancang Kota Kawasan Jatinegara,services,696310747.8,2022-07-06,complete,52820127-1,Revisi Panduan Rancang Kota Kawasan Jatinegara,2022-08-18,595431750.0,Pt. Kharisma Cipta Kuasa
ocds-20h3g7-52821127,ocds-20h3g7-52821127-2,2022-07-26,Pemerintah Daerah Provinsi Dki Jakarta,52821127,Pengadaan Bahan Kimia,goods,771292380.0,2022-07-08,complete,52821127-1,Pengadaan Bahan Kimia,2022-07-26,655610400.0,Cv. Putra Jaya Sakti
ocds-20h3g7-52822127,ocds-20h3g7-52822127-1,2022-07-26,Pemerintah Daerah Provinsi Dki Jakarta,52822127,Pekerjaan Konstruksi Pemeliharaan Berkala Rumah Susun 4 (Tipar Cakung),works,3849373000.0,2022-07-08,complete,52822127-1,Pekerjaan Konstruksi Pemeliharaan Berkala Rumah Susun 4 (Tipar Cakung),2022-07-26,3079498400.0,Cv. Roy Halim Utama
ocds-20h3g7-52824127,ocds-20h3g7-52824127-2,2022-08-08,Pemerintah Daerah Provinsi Dki Jakarta,52824127,Perencanaan Pembangunan Plts Di Wilayah Dki Jakarta,services,421143324.0,2022-07-06,complete,52824127-1,Perencanaan Pembangunan Plts Di Wilayah Dki Jakarta,2022-08-08,398157000.0,Rafja Karya Wasista
ocds-20h3g7-52825127,ocds-20h3g7-52825127-1,2022-07-28,Pemerintah Daerah Provinsi Dki Jakarta,52825127,Lanjutan Pembangunan Gedung Upppd Kebon Jeruk,works,5991777477.67,2022-07-11,complete,52825127-1,Lanjutan Pembangunan Gedung Upppd Kebon Jeruk,2022-07-28,4330000000.0,Pt. Verona Karya Abadi
ocds-20h3g7-52826127,ocds-20h3g7-52826127-1,2022-08-16,Pemerintah Daerah Provinsi Dki Jakarta,52826127,Pengadaan Dan Pemasangan Concrete Barrier,goods,585714432.6,2022-08-01,complete,52826127-1,Pengadaan Dan Pemasangan Concrete Barrier,2022-08-16,527142989.34,Pt. Tiga Putra Marsada
ocds-20h3g7-52828127,ocds-20h3g7-52828127-1,2022-08-25,Pemerintah Daerah Provinsi Dki Jakarta,52828127,Pengembangan Sistem Aplikasi Layanan Kebinamarga-An,services,454588626.0,2022-07-13,complete,52828127-1,Pengembangan Sistem Aplikasi Layanan Kebinamarga-An,2022-08-25,395049000.0,Pt. Wahana Reka Tekindo
ocds-20h3g7-52833127,ocds-20h3g7-52833127-1,2022-08-16,Pemerintah Daerah Provinsi Dki Jakarta,52833127,Penyediaan Cetakan Khusus,services,1541568000.0,2022-07-25,complete,52833127-1,Penyediaan Cetakan Khusus,2022-08-16,1507380000.0,Pt Jasuindo Tiga Perkasa Tbk
ocds-20h3g7-52834127,ocds-20h3g7-52834127-1,2022-08-02,Pemerintah Daerah Provinsi Dki Jakarta,52834127,Pemeliharaan Bangunan Sentra Promosi Hortikultura,works,940340197.0,2022-07-15,complete,52834127-1,Pemeliharaan Bangunan Sentra Promosi Hortikultura,2022-08-02,772352048.16,Pt. Chikal Bakal Mandiri
ocds-20h3g7-52835127,ocds-20h3g7-52835127-1,2022-09-07,Pemerintah Daerah Provinsi Dki Jakarta,52835127,Penyusunan Indeks Kualitas Lingkungan Hidup Provinsi Dki Jakarta,services,263070000.0,2022-07-11,complete,52835127-1,Penyusunan Indeks Kualitas Lingkungan Hidup Provinsi Dki Jakarta,2022-09-07,236985000.0,Pt. Arkonin Engineering Manggala Pratama
ocds-20h3g7-52838127,ocds-20h3g7-52838127-1,2022-07-25,Pemerintah Daerah Provinsi Dki Jakarta,52838127,Pengadaan Perangkat Security Jaringan Up Jakarta Smart City,goods,21998557346.66,2022-07-08,complete,52838127-1,Pengadaan Perangkat Security Jaringan Up Jakarta Smart City,2022-07-25,21852819750.0,Pt. Pradata Integra Media
ocds-20h3g7-52839127,ocds-20h3g7-52839127-1,2022-07-29,Pemerintah Daerah Provinsi Dki Jakarta,52839127,"Pembangunan Jembatan Sejajar Rel Pasar Minggu, Jakarta Selatan (Lanjutan)",works,15811901000.0,2022-07-12,complete,52839127-1,"Pembangunan Jembatan Sejajar Rel Pasar Minggu, Jakarta Selatan (Lanjutan)",2022-07-29,12649520800.0,Pt. Tri Manunggal Karya
ocds-20h3g7-52844127,ocds-20h3g7-52844127-1,2022-08-01,Pemerintah Daerah Provinsi Dki Jakarta,52844127,Pemeliharaan Vms Gerbang,goods,479531100.0,2022-07-15,complete,52844127-1,Pemeliharaan Vms Gerbang,2022-08-01,464590500.0,Pt.Abhil Perkasa Mandiri
ocds-20h3g7-52845127,ocds-20h3g7-52845127-1,2022-08-12,Pemerintah Daerah Provinsi Dki Jakarta,52845127,Pengadaan Peralatan Pendukung Laboratorium,goods,938567160.0,2022-07-25,complete,52845127-1,Pengadaan Peralatan Pendukung Laboratorium,2022-08-12,850268880.0,Pt.Emy Chemlab Perdana
ocds-20h3g7-52846127,ocds-20h3g7-52846127-1,2022-07-29,Pemerintah Daerah Provinsi Dki Jakarta,52846127,Pembangunan Puskesmas Kelurahan Kapuk 1,works,5996310000.0,2022-07-12,complete,52846127-1,Pembangunan Puskesmas Kelurahan Kapuk 1,2022-07-29,5347722461.38,Farel Putra Konstruksindo
ocds-20h3g7-52851127,ocds-20h3g7-52851127-1,2022-08-09,Pemerintah Daerah Provinsi Dki Jakarta,52851127,Pengadaan Laser Scanner,goods,3563100000.0,2022-07-11,complete,52851127-1,Pengadaan Laser Scanner,2022-08-09,2664000000.0,Cv. Jaya Makmur Berdikari
ocds-20h3g7-52854127,ocds-20h3g7-52854127-1,2022-08-05,Pemerintah Daerah Provinsi Dki Jakarta,52854127,Penyelenggaraan Festival Monas,services,1427187384.0,2022-07-14,complete,52854127-1,Penyelenggaraan Festival Monas,2022-08-05,1255854000.0,Pt. Aryan Sanputra Wijaya
ocds-20h3g7-52855127,ocds-20h3g7-52855127-1,2022-08-03,Pemerintah Daerah Provinsi Dki Jakarta,52855127,Pentas Seni Monas,services,722832000.0,2022-07-14,complete,52855127-1,Pentas Seni Monas,2022-08-03,702982758.0,Pt Eka Makmur Bersama
ocds-20h3g7-52857127,ocds-20h3g7-52857127-1,2022-09-08,Pemerintah Daerah Provinsi Dki Jakarta,52857127,Belanja Jasa Konsultansi Perencanaan X-1 Rehab Total Gedung Blok C Dan D Dinas Kesehatan,services,1104125000.0,2022-08-01,complete,52857127-1,Belanja Jasa Konsultansi Perencanaan X-1 Rehab Total Gedung Blok C Dan D Dinas Kesehatan,2022-09-08,987389400.0,Pt. Gubahreka Consultant
ocds-20h3g7-52859127,ocds-20h3g7-52859127-2,2022-08-16,Pemerintah Daerah Provinsi Dki Jakarta,52859127,Sertifikasi Sistem Penerapan Jaminan Mutu Iso Smap 37001:2016 Dan Resertifikasi Audit Iso Smm 9001:2015,services,199217694.0,2022-07-11,complete,52859127-1,Sertifikasi Sistem Penerapan Jaminan Mutu Iso Smap 37001:2016 Dan Resertifikasi Audit Iso Smm 9001:2015,2022-08-16,155361150.0,Pt Tuv Rheinland Indonesia
ocds-20h3g7-52860127,ocds-20h3g7-52860127-1,2022-08-05,Pemerintah Daerah Provinsi Dki Jakarta,52860127,Pembangunan Fasilitas Penunjang Rth Makam Wilayah Jakarta Timur,works,1737499520.0,2022-07-18,complete,52860127-1,Pembangunan Fasilitas Penunjang Rth Makam Wilayah Jakarta Timur,2022-08-05,1389999150.0,Cv. Sarwo Bathi Permana
ocds-20h3g7-52862127,ocds-20h3g7-52862127-1,2022-08-05,Pemerintah Daerah Provinsi Dki Jakarta,52862127,Pembangunan Rth Makam Wilayah Jakarta Selatan,works,2832015771.0,2022-07-18,complete,52862127-1,Pembangunan Rth Makam Wilayah Jakarta Selatan,2022-08-05,2265471016.09,Pt. Yones Satiya Wacana
ocds-20h3g7-52863127,ocds-20h3g7-52863127-1,2022-08-04,Pemerintah Daerah Provinsi Dki Jakarta,52863127,Penataan Rth Makam Wilayah Jakarta Barat,works,1887313066.0,2022-07-18,complete,52863127-1,Penataan Rth Makam Wilayah Jakarta Barat,2022-08-04,1509850452.8,Cv. Edelweiss Surya Kencana
ocds-20h3g7-52864127,ocds-20h3g7-52864127-1,2022-08-04,Pemerintah Daerah Provinsi Dki Jakarta,52864127,Penataan Rth Makam Wilayah Jakarta Utara,works,952106168.0,2022-07-18,complete,52864127-1,Penataan Rth Makam Wilayah Jakarta Utara,2022-08-04,914251992.84,Pt.Sumber Pakko Abadi
ocds-20h3g7-52869127,ocds-20h3g7-52869127-1,2022-08-12,Pemerintah Daerah Provinsi Dki Jakarta,52869127,"Perbaikan Pagar Hutan Kota Munjul, Jakarta Timur",works,1222047015.04,2022-07-22,complete,52869127-1,"Perbaikan Pagar Hutan Kota Munjul, Jakarta Timur",2022-08-12,977637612.01,Pt.Pan Putri Jaya Mandiri
ocds-20h3g7-52870127,ocds-20h3g7-52870127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52870127,Pengadaan Bahan Kimia Dan Media Laboratorium,goods,2228110770.0,2022-07-25,complete,52870127-1,Pengadaan Bahan Kimia Dan Media Laboratorium,2022-08-10,2091922650.0,Agrapana Akusara Basita
ocds-20h3g7-52871127,ocds-20h3g7-52871127-2,2022-07-28,Pemerintah Daerah Provinsi Dki Jakarta,52871127,Rehabilitasi Wisma Atlit Cendrawasih,works,401673176.0,2022-07-15,complete,52871127-1,Rehabilitasi Wisma Atlit Cendrawasih,2022-07-28,321338540.8,Cv. Segitiga Emas Indonesia
ocds-20h3g7-52874127,ocds-20h3g7-52874127-1,2022-08-04,Pemerintah Daerah Provinsi Dki Jakarta,52874127,Penataan Hutan Mangrove,works,1486869018.0,2022-07-18,complete,52874127-1,Penataan Hutan Mangrove,2022-08-04,1189495214.4,Pt.Ramintan Jala Utama
ocds-20h3g7-52876127,ocds-20h3g7-52876127-1,2022-08-16,Pemerintah Daerah Provinsi Dki Jakarta,52876127,Penataan Rth Makam Wilayah Jakarta Selatan,works,2736867749.0,2022-07-27,complete,52876127-1,Penataan Rth Makam Wilayah Jakarta Selatan,2022-08-16,2297772703.85,Pt. Arin Anugerah
ocds-20h3g7-52877127,ocds-20h3g7-52877127-1,2022-08-16,Pemerintah Daerah Provinsi Dki Jakarta,52877127,Penataan Rth Makam Wilayah Jakarta Timur,works,2766002853.0,2022-07-27,complete,52877127-1,Penataan Rth Makam Wilayah Jakarta Timur,2022-08-16,2306428008.62,Cv. Gita Agung Persada
ocds-20h3g7-52881127,ocds-20h3g7-52881127-1,2022-07-28,Pemerintah Daerah Provinsi Dki Jakarta,52881127,Penyediaan Perlengkapan Petugas Penanggulangan Kebakaran Dan Penyelamatan (Alat Pelindung Diri Penanganan Cbrn),goods,21488439515.0,2022-07-13,complete,52881127-1,Penyediaan Perlengkapan Petugas Penanggulangan Kebakaran Dan Penyelamatan (Alat Pelindung Diri Penanganan Cbrn),2022-07-28,20708440672.38,Pt. Teknology Cipta Karya
ocds-20h3g7-52891127,ocds-20h3g7-52891127-1,2022-09-16,Pemerintah Daerah Provinsi Dki Jakarta,52891127,Relokasi Pembangunan Alih Fungsi Tk Negeri Latihan Ii Kecamatan Setiabudi,works,2093820000.0,2022-07-20,complete,52891127-1,Relokasi Pembangunan Alih Fungsi Tk Negeri Latihan Ii Kecamatan Setiabudi,2022-09-16,1675056000.0,Pt. Binsaradya Abadi
ocds-20h3g7-52894127,ocds-20h3g7-52894127-1,2022-09-13,Pemerintah Daerah Provinsi Dki Jakarta,52894127,Pemagaran Tanah Milik Pemerintah Provinsi Dki Jakarta Di Kelurahan Pasar Minggu Gedung Graha Pejaten Jakarta Selatan,works,1052427061.24,2022-07-26,complete,52894127-1,Pemagaran Tanah Milik Pemerintah Provinsi Dki Jakarta Di Kelurahan Pasar Minggu Gedung Graha Pejaten Jakarta Selatan,2022-09-13,841941648.99,Cv. Mandosi Jaya
ocds-20h3g7-52899127,ocds-20h3g7-52899127-1,2022-08-03,Pemerintah Daerah Provinsi Dki Jakarta,52899127,Pemeliharaan Rutin/Berkala Gedung Kantor Walikota Kota Administrasi Jakarta Timur,works,4020000000.0,2022-07-18,complete,52899127-1,Pemeliharaan Rutin/Berkala Gedung Kantor Walikota Kota Administrasi Jakarta Timur,2022-08-03,3674890000.0,Cv. Tritunggal Sejahtera
ocds-20h3g7-52903127,ocds-20h3g7-52903127-1,2022-08-05,Pemerintah Daerah Provinsi Dki Jakarta,52903127,Pembangunan Sistem Pompa Pinang Dan Kelengkapannya,works,16008790102.82,2022-07-19,complete,52903127-1,Pembangunan Sistem Pompa Pinang Dan Kelengkapannya,2022-08-05,15037240589.41,Pt. Lesindo Utama Sakti
ocds-20h3g7-52906127,ocds-20h3g7-52906127-1,2022-08-05,Pemerintah Daerah Provinsi Dki Jakarta,52906127,Penggantian Peralatan Dan Instalasi Pendukung Mesin Pendingin Kantor Walikota Kota Administrasi Jakarta Timur,works,2592967200.0,2022-07-19,complete,52906127-1,Penggantian Peralatan Dan Instalasi Pendukung Mesin Pendingin Kantor Walikota Kota Administrasi Jakarta Timur,2022-08-05,2443039015.5,Pt. Putra Graha Manunggal
ocds-20h3g7-52907127,ocds-20h3g7-52907127-1,2022-08-16,Pemerintah Daerah Provinsi Dki Jakarta,52907127,Pembangunan Pintu Air Di Pertemuan Kali Apuran Atas Dan Cengkareng Drain,works,1282234593.0,2022-07-27,complete,52907127-1,Pembangunan Pintu Air Di Pertemuan Kali Apuran Atas Dan Cengkareng Drain,2022-08-16,1077997940.76,Pt. Cipta Karya Mandiri Indonesia
ocds-20h3g7-52908127,ocds-20h3g7-52908127-1,2022-08-10,Pemerintah Daerah Provinsi Dki Jakarta,52908127,Penyelenggaraan Pergelaran Akhir Pekan Di Kota Tua,services,1602488019.0,2022-07-27,complete,52908127-1,Penyelenggaraan Pergelaran Akhir Pekan Di Kota Tua,2022-08-10,1523763600.0,Pt. Gimise Karya Persada
ocds-20h3g7-52911127,ocds-20h3g7-52911127-1,2022-09-01,Pemerintah Daerah Provinsi Dki Jakarta,52911127,Penyempurnaan Sarana Dan Prasarana Taman,works,391426089.32,2022-08-03,complete,52911127-1,Penyempurnaan Sarana Dan Prasarana Taman,2022-09-01,312376541.48,Cv. Efrata
ocds-20h3g7-52912127,ocds-20h3g7-52912127-1,2022-09-09,Pemerintah Daerah Provinsi Dki Jakarta,52912127,Perbaikan Pagar Pembatas Taman,works,672582365.66,2022-08-03,complete,52912127-1,Perbaikan Pagar Pembatas Taman,2022-09-09,501878949.92,Cv. Bubak Karya Mandiri
ocds-20h3g7-52914127,ocds-20h3g7-52914127-1,2022-08-03,Pemerintah Daerah Provinsi Dki Jakarta,52914127,Revitalisasi Sistem Proteksi Kebakaran Gedung Kantor Walikota Kota Administrasi Jakarta Timur,works,2403024800.0,2022-07-22,complete,52914127-1,Revitalisasi Sistem Proteksi Kebakaran Gedung Kantor Walikota Kota Administrasi Jakarta Timur,2022-08-03,1936724869.8,Jenssen Natama Abadi
ocds-20h3g7-52920127,ocds-20h3g7-52920127-1,2022-09-07,Pemerintah Daerah Provinsi Dki Jakarta,52920127,Perencanaan Rehab Gedung Kantor (Jasa Konsultan Perencanaan),services,547819632.0,2022-07-18,complete,52920127-1,Perencanaan Rehab Gedung Kantor (Jasa Konsultan Perencanaan),2022-09-07,494891280.0,Pt. Bumi Madani
ocds-20h3g7-52922127,ocds-20h3g7-52922127-1,2022-08-11,Pemerintah Daerah Provinsi Dki Jakarta,52922127,Partisipasi Pada Pameran Dan Tradeshow Internasional (Roadshow Amerika Dan Eropa),services,6499749377.7,2022-07-22,complete,52922127-1,Partisipasi Pada Pameran Dan Tradeshow Internasional (Roadshow Amerika Dan Eropa),2022-08-11,6259117950.0,Pt Indayu Mentari Cemerlang
ocds-20h3g7-52925127,ocds-20h3g7-52925127-1,2022-08-05,Pemerintah Daerah Provinsi Dki Jakarta,52925127,"Penataan Ruang Terbuka Hijau Taman Jalur Hijau Di Jl. Pramuka Raya No. 26 Rt. 12 Rw. 9 Kelurahan Utan Kayu Utara, Kecamatan Matraman, Jakarta Timur",works,271747119.58,2022-07-22,complete,52925127-1,"Penataan Ruang Terbuka Hijau Taman Jalur Hijau Di Jl. Pramuka Raya No. 26 Rt. 12 Rw. 9 Kelurahan Utan Kayu Utara, Kecamatan Matraman, Jakarta Timur",2022-08-05,244000000.0,Cv. Miana
ocds-20h3g7-52926127,ocds-20h3g7-52926127-1,2022-08-09,Pemerintah Daerah Provinsi Dki Jakarta,52926127,"Penataan Ruang Terbuka Hijau Taman Jalur Hijau Di Jl. Raya Pasar Minggu No. 37 Rt. 005 Rw.01, Kelurahan Pasar Minggu, Kecamatan Pasar Minggu, Jakarta Selatan",works,560085377.65,2022-07-22,complete,52926127-1,"Penataan Ruang Terbuka Hijau Taman Jalur Hijau Di Jl. Raya Pasar Minggu No. 37 Rt. 005 Rw.01, Kelurahan Pasar Minggu, Kecamatan Pasar Minggu, Jakarta Selatan",2022-08-09,457036616.77,Pt. Dipo Artha Anugerah
ocds-20h3g7-52928127,ocds-20h3g7-52928127-1,2022-08-05,Pemerintah Daerah Provinsi Dki Jakarta,52928127,Pengelolaan Fasilitas Pencucian Kendaraan Dan Alat Berat,works,1043407080.13,2022-07-26,complete,52928127-1,Pengelolaan Fasilitas Pencucian Kendaraan Dan Alat Berat,2022-08-05,1013255328.04,Pt. Angkasaraya Nusantara
ocds-20h3g7-52931127,ocds-20h3g7-52931127-2,2022-08-02,Pemerintah Daerah Provinsi Dki Jakarta,52931127,Rehab Lapangan Olahraga Terbuka Karet Tengsin,works,1569794691.15,2022-07-19,complete,52931127-1,Rehab Lapangan Olahraga Terbuka Karet Tengsin,2022-08-02,1231224504.53,Cv. Takashita Hobashi
